source,window,flow_key,packet_count,total_bytes,duration_s,bytes_per_sec,mean_payload_len,std_payload_len,min_payload_len,max_payload_len,mean_iat,std_iat,min_iat,max_iat,burst_count,upload_ratio,label
youtube_session1,0,5t:172.17.93.240:50119-216.239.32.223:443/17,4422,5526050,4.9996,1105298.6,1249.67,90.98,33,1258,0.001131,0.0056,0.0,0.304963,3,0.0,web
youtube_session1,1,5t:172.17.93.240:50119-216.239.32.223:443/17,4452,5582215,4.9982,1116835.91,1253.87,64.53,33,1258,0.001123,0.006572,0.0,0.405941,2,0.0,web
youtube_session1,2,5t:172.17.93.240:50119-216.239.32.223:443/17,3698,4643659,4.9992,928876.9,1255.72,51.34,33,1258,0.001352,0.00397,0.0,0.091587,1,0.0,web
youtube_session1,3,5t:172.17.93.240:50119-216.239.32.223:443/17,4360,5476348,4.9986,1095571.97,1256.04,47.13,33,1258,0.001147,0.002917,0.0,0.092246,1,0.0,web
youtube_session1,4,5t:172.17.93.240:50119-216.239.32.223:443/17,4714,5921657,4.9927,1186071.64,1256.19,45.64,33,1258,0.001059,0.002515,0.0,0.091006,1,0.0,web
youtube_session1,5,5t:172.17.93.240:50119-216.239.32.223:443/17,4699,5897570,4.999,1179759.84,1255.07,56.93,33,1258,0.001064,0.00204,0.0,0.032012,1,0.0,web
youtube_session1,6,5t:172.17.93.240:50119-216.239.32.223:443/17,4551,5718525,4.9993,1143863.78,1256.54,39.4,33,1258,0.001099,0.002045,0.0,0.030428,1,0.0,web
youtube_session1,7,5t:172.17.93.240:50119-216.239.32.223:443/17,4307,5413307,4.9972,1083264.98,1256.86,37.31,32,1258,0.001161,0.003398,0.0,0.092141,1,0.0,web
youtube_session1,8,5t:172.17.93.240:50119-216.239.32.223:443/17,4263,5352525,4.9618,1078747.28,1255.58,53.62,33,1258,0.001164,0.003404,0.0,0.09199,1,0.0,web
youtube_session1,0,5t:142.250.205.142:443-172.17.93.240:51752/17,26,12379,4.9961,2477.75,476.12,503.55,31,1258,0.199842,0.561538,0.0,2.641613,4,0.0,web
youtube_session1,1,5t:142.250.205.142:443-172.17.93.240:51752/17,21,5119,0.6539,7828.52,243.76,251.44,31,753,0.032695,0.042423,0.0,0.192723,2,0.0,web
youtube_session1,0,5t:142.250.205.142:443-172.17.93.240:49753/17,45,10433,2.9471,3540.04,231.84,348.94,29,1258,0.06698,0.206573,0.0,1.233706,6,0.0,web
youtube_session1,0,5t:142.251.220.97:443-172.17.93.240:54654/17,71,79692,0.287,277664.0,1122.42,362.17,32,1258,0.0041,0.010789,0.0,0.073949,1,0.0,web
youtube_session1,0,5t:172.17.93.240:56957-49.44.228.143:443/17,1316,1632445,4.7711,342156.08,1240.46,138.57,31,1258,0.003628,0.068411,0.0,2.477415,2,0.0,video
youtube_session1,1,5t:172.17.93.240:56957-49.44.228.143:443/17,625,779976,4.9051,159012.33,1247.96,105.58,33,1258,0.007861,0.151407,0.0,3.786029,2,0.0,video
youtube_session1,2,5t:172.17.93.240:56957-49.44.228.143:443/17,628,777761,4.999,155583.09,1238.47,148.8,30,1258,0.007973,0.145598,0.0,3.649447,2,0.0,video
youtube_session1,3,5t:172.17.93.240:56957-49.44.228.143:443/17,521,651413,1.5378,423596.7,1250.31,93.74,33,1258,0.002957,0.006259,0.0,0.093232,1,0.0,video
youtube_session1,4,5t:172.17.93.240:56957-49.44.228.143:443/17,636,794271,1.6317,486789.93,1248.85,101.82,33,1258,0.00257,0.005454,0.0,0.090266,1,0.0,video
youtube_session1,5,5t:172.17.93.240:56957-49.44.228.143:443/17,1129,1409228,1.1319,1244987.62,1248.21,107.94,33,1258,0.001003,0.002204,0.0,0.036723,1,0.0,video
youtube_session1,0,cid:f5237e593a3273f7,10,4169,0.2198,18965.0,416.9,550.87,39,1258,0.024425,0.038812,0.000168,0.124776,2,1.0,web
youtube_session1,0,5t:142.251.221.99:443-172.17.93.240:53009/17,13,10049,0.051,196897.01,773.0,563.57,33,1258,0.004253,0.009924,0.0,0.036486,1,0.0,web
youtube_session1,1,5t:142.251.221.99:443-172.17.93.240:53009/17,6,847,0.2395,3536.28,141.17,115.61,32,341,0.047903,0.068273,0.000839,0.182448,2,0.0,web
youtube_session1,0,cid:ff208d62247bb726,5,1430,0.0476,30053.44,286.0,486.0,41,1258,0.011895,0.006607,0.000462,0.016114,1,1.0,web
youtube_session1,1,cid:ff208d62247bb726,5,2388,0.2499,9554.0,477.6,540.22,40,1254,0.062487,0.069415,0.000191,0.180162,2,1.0,web
youtube_session1,0,5t:142.250.207.163:443-172.17.93.240:63954/17,54,11071,3.972,2787.27,205.02,398.83,31,1258,0.074943,0.406253,0.0,2.978367,5,0.0,web
youtube_session1,0,5t:172.17.93.240:54331-74.125.24.119:443/17,22,20228,0.1832,110400.98,919.45,512.05,31,1258,0.008725,0.021531,0.0,0.08114,1,0.0,web
youtube_session1,0,5t:172.17.93.240:57059-192.178.211.84:443/17,12,4686,0.5277,8879.64,390.5,474.07,29,1258,0.047975,0.119929,0.0,0.422875,2,0.0,web
youtube_session1,0,cid:e53553f2197a4c4e,5,1548,0.462,3350.33,309.6,474.99,39,1254,0.115511,0.177921,0.000549,0.422518,2,1.0,web
youtube_session1,0,5t:142.250.207.163:443-172.17.93.240:52548/17,21,6398,3.6595,1748.31,304.67,445.13,32,1258,0.182977,0.591327,0.0,2.740379,6,0.0,web
youtube_session1,0,5t:172.17.93.240:58476-49.44.228.143:443/17,957,1190824,4.553,261547.78,1244.33,122.01,31,1258,0.004763,0.106066,0.0,3.263035,3,0.0,video
youtube_session1,1,5t:172.17.93.240:58476-49.44.228.143:443/17,91,107845,0.0985,1094711.31,1185.11,276.06,33,1258,0.001095,0.003563,0.0,0.028957,1,0.0,video
youtube_session1,0,5t:142.251.221.99:443-172.17.93.240:62211/17,23,7900,4.684,1686.6,343.48,462.98,30,1258,0.212908,0.863315,0.0,4.160182,4,0.0,web
youtube_session1,1,5t:142.251.221.99:443-172.17.93.240:62211/17,14,1231,4.6571,264.33,87.93,68.26,30,213,0.358242,1.082675,0.0,4.100549,4,0.0,web
youtube_session1,0,cid:e65e94f2ab45b0a7,15,5622,4.6638,1205.45,374.8,492.13,39,1258,0.333129,1.058871,8.1e-05,4.14369,4,1.0,web
youtube_session1,1,cid:e65e94f2ab45b0a7,14,3986,4.6736,852.87,284.71,444.05,38,1254,0.35951,1.077462,6.1e-05,4.084836,4,1.0,web
youtube_session1,0,5t:172.17.93.240:59455-172.217.24.110:443/17,17,4564,1.1887,3839.51,268.47,422.39,29,1258,0.074293,0.201124,0.0,0.830077,3,0.0,web
youtube_session1,0,cid:e5ece777f073ad19,10,4480,0.9849,4548.59,448.0,529.29,39,1258,0.109436,0.254691,0.000239,0.826365,2,1.0,web
youtube_session1,0,5t:142.250.66.3:443-172.17.93.240:59814/17,17,8162,0.1524,53571.59,480.12,541.1,29,1258,0.009522,0.019312,0.0,0.063474,1,0.0,web
youtube_session1,0,cid:f6e1a96a31df52e1,15,3651,0.1332,27403.4,243.4,406.47,39,1258,0.009517,0.018445,0.00016,0.063779,1,1.0,web
youtube_session1,0,5t:142.251.221.99:443-172.17.93.240:52454/17,15,6193,0.2939,21074.97,412.87,480.28,32,1258,0.02099,0.053597,0.0,0.210968,2,0.0,web
youtube_session1,1,5t:142.251.221.99:443-172.17.93.240:52454/17,5,463,0.2396,1932.26,92.6,62.27,32,203,0.059904,0.083817,0.003764,0.204443,2,0.0,web
youtube_session1,2,5t:142.251.221.99:443-172.17.93.240:52454/17,5,492,0.2435,2020.22,98.4,65.4,32,204,0.060884,0.085916,0.0,0.207893,2,0.0,web
youtube_session1,0,cid:f9e34dfbec7cda17,9,3291,0.276,11925.02,365.67,495.25,39,1258,0.034497,0.073578,0.000192,0.227209,2,1.0,web
youtube_session1,1,cid:f9e34dfbec7cda17,5,1843,0.2674,6892.82,368.6,472.31,40,1254,0.066845,0.062801,0.000409,0.168407,2,1.0,web
youtube_session1,2,cid:f9e34dfbec7cda17,5,2245,0.2737,8202.38,449.0,514.39,40,1254,0.068425,0.068838,0.000164,0.181948,2,1.0,web
youtube_session2,0,5t:142.250.77.99:443-172.17.93.240:49664/17,54,55790,3.5367,15774.43,1033.15,439.79,31,1258,0.066731,0.429162,0.0,3.157752,2,0.0,web
youtube_session2,1,5t:142.250.77.99:443-172.17.93.240:49664/17,118,94726,4.9629,19087.02,802.76,519.11,33,1258,0.042418,0.24511,0.0,2.046654,4,0.0,web
youtube_session2,2,5t:142.250.77.99:443-172.17.93.240:49664/17,68,74817,0.9353,79994.69,1100.25,384.82,30,1258,0.013959,0.071003,0.0,0.438249,3,0.0,web
youtube_session2,0,5t:142.251.221.98:443-172.17.93.240:56653/17,25,9233,4.5073,2048.43,369.32,485.37,29,1258,0.187806,0.758524,0.0,3.81814,4,0.0,web
youtube_session2,1,5t:142.251.221.98:443-172.17.93.240:56653/17,6,565,0.1409,4011.36,94.17,71.04,32,208,0.02817,0.020375,0.0,0.062404,1,0.0,web
youtube_session2,0,5t:172.17.93.240:56048-74.125.130.119:443/17,13,9736,0.1322,73657.55,748.92,527.62,32,1258,0.011015,0.014722,0.0,0.045086,1,0.0,web
youtube_session2,1,5t:172.17.93.240:56048-74.125.130.119:443/17,140,164051,3.1885,51450.74,1171.79,302.09,33,1258,0.022939,0.196212,0.0,2.293221,3,0.0,web
youtube_session2,2,5t:172.17.93.240:56048-74.125.130.119:443/17,95,99709,1.7961,55513.08,1049.57,428.94,34,1258,0.019108,0.128734,0.0,1.25126,2,0.0,web
youtube_session2,0,5t:172.17.93.240:59613-216.239.38.223:443/17,17,11912,0.3196,37273.8,700.71,563.27,32,1258,0.019974,0.059051,0.0,0.246954,2,0.0,data
youtube_session2,0,cid:f17718934f8e22d0,12,2224,0.2908,7647.32,185.33,342.79,39,1258,0.026438,0.069873,0.000321,0.246824,2,1.0,data
youtube_session2,0,5t:142.251.156.119:443-172.17.93.240:52388/17,38,35346,0.5714,61862.99,930.16,509.54,30,1258,0.015442,0.071421,0.0,0.442156,2,0.0,web
youtube_session2,0,5t:142.250.205.142:443-172.17.93.240:55946/17,31,13236,1.7276,7661.45,426.97,480.74,31,1258,0.057587,0.144463,0.0,0.745996,4,0.0,web
youtube_session2,0,5t:142.251.222.195:443-172.17.93.240:62375/17,16,9603,0.1168,82234.87,600.19,560.74,30,1258,0.007785,0.013879,0.0,0.041569,1,0.0,web
youtube_session2,0,5t:142.250.205.142:443-172.17.93.240:61676/17,26,8476,0.9265,9148.69,326.0,447.6,29,1258,0.037059,0.07164,0.0,0.362987,2,0.0,web
youtube_session2,0,5t:142.251.43.35:443-172.17.93.240:50377/17,27,17968,4.8973,3668.98,665.48,512.62,31,1258,0.188357,0.846268,0.0,4.417004,4,0.0,web
youtube_session2,1,5t:142.251.43.35:443-172.17.93.240:50377/17,6,2695,0.016,167981.59,449.17,427.0,31,1254,0.003209,0.005722,0.0,0.014597,1,0.0,web
youtube_session2,0,5t:142.251.43.35:443-172.17.93.240:62574/17,28,22576,0.1428,158123.91,806.29,548.0,32,1258,0.005288,0.009184,0.0,0.03304,1,0.0,web
youtube_session2,0,5t:142.251.221.166:443-172.17.93.240:61798/17,15,8538,0.1906,44784.93,569.2,564.16,30,1258,0.013617,0.021659,0.0,0.071567,1,0.0,web
youtube_session2,0,5t:142.251.10.132:443-172.17.93.240:60677/17,23,17914,0.8089,22144.99,778.87,545.1,31,1258,0.03677,0.103043,0.0,0.496502,2,0.0,web
youtube_session2,0,5t:172.17.93.240:58183-49.44.139.173:443/17,1560,1927824,3.2323,596421.66,1235.78,158.5,29,1258,0.002073,0.021198,0.0,0.586048,4,0.0,video
youtube_session2,1,5t:172.17.93.240:58183-49.44.139.173:443/17,626,773826,4.5985,168279.29,1236.14,156.36,30,1258,0.007358,0.158395,0.0,3.963762,2,0.0,video
youtube_session2,2,5t:172.17.93.240:58183-49.44.139.173:443/17,472,579436,4.4691,129652.86,1227.62,182.94,30,1258,0.009489,0.181694,0.0,3.9483,2,0.0,video
youtube_session2,3,5t:172.17.93.240:58183-49.44.139.173:443/17,410,509782,4.1732,122157.25,1243.37,127.9,33,1258,0.010203,0.183532,0.0,3.716126,2,0.0,video
youtube_session2,4,5t:172.17.93.240:58183-49.44.139.173:443/17,265,326518,4.7858,68226.55,1232.14,169.97,33,1258,0.018128,0.273409,0.0,4.450839,3,0.0,video
youtube_session2,5,5t:172.17.93.240:58183-49.44.139.173:443/17,265,325884,4.342,75053.43,1229.75,175.41,34,1258,0.016447,0.251372,0.0,4.092887,2,0.0,video
youtube_session2,6,5t:172.17.93.240:58183-49.44.139.173:443/17,5,1270,0.0177,71678.21,254.0,398.91,31,1049,0.00443,0.007565,0.0,0.017531,1,0.0,video
youtube_session2,0,5t:142.251.43.78:443-172.17.93.240:60622/17,13,4464,0.2099,21268.71,343.38,459.95,30,1258,0.01749,0.041224,0.0,0.149254,2,0.0,web
youtube_session2,0,cid:ed47544d3bd0aaf3,6,620,0.1975,3138.76,103.33,140.73,39,418,0.039506,0.05609,0.000267,0.150126,2,1.0,data
youtube_session2,0,5t:172.17.93.240:62185-216.239.38.223:443/17,13,4737,0.3551,13341.36,364.38,453.31,32,1258,0.029588,0.054958,0.0,0.186986,3,0.0,data
youtube_session2,0,cid:e8e40abcad3d533c,6,772,0.3234,2387.11,128.67,178.95,38,527,0.064681,0.070602,0.000334,0.188325,2,1.0,data
youtube_session2,0,5t:142.250.207.163:443-172.17.93.240:57197/17,52,11292,4.02,2808.93,217.15,404.01,31,1258,0.078824,0.414181,0.0,2.983576,5,0.0,web
youtube_session2,1,5t:142.250.207.163:443-172.17.93.240:57197/17,13,632,3.6096,175.09,48.62,26.63,32,97,0.300797,0.812037,0.001483,2.982424,4,0.0,web
youtube_session2,2,5t:142.250.207.163:443-172.17.93.240:57197/17,10,505,0.3488,1447.82,50.5,35.37,32,140,0.038756,0.083229,0.0,0.270552,2,0.0,web
youtube_session2,0,5t:172.17.93.240:58918-192.178.211.84:443/17,13,5956,0.1582,37659.21,458.15,509.91,29,1258,0.01318,0.023052,0.0,0.065969,1,0.0,web
youtube_session2,0,cid:ec58fcb5c0ec86ac,5,1149,0.0943,12189.26,229.8,356.04,39,941,0.023566,0.026928,0.000161,0.065869,1,1.0,web
youtube_session2,0,5t:172.17.93.240:58902-172.217.138.74:443/17,423,518684,4.979,104173.46,1226.2,183.8,31,1258,0.011799,0.217831,0.0,4.480261,2,0.0,video
youtube_session2,1,5t:172.17.93.240:58902-172.217.138.74:443/17,309,382041,4.5168,84582.37,1236.38,154.9,33,1258,0.014665,0.239959,0.0,4.21896,2,0.0,video
youtube_session2,2,5t:172.17.93.240:58902-172.217.138.74:443/17,262,326886,0.2621,1247363.23,1247.66,104.63,33,1258,0.001004,0.002123,0.0,0.029718,1,0.0,video
youtube_session2,3,5t:172.17.93.240:58902-172.217.138.74:443/17,433,532354,0.4443,1198227.23,1229.45,181.15,30,1258,0.001028,0.001911,0.0,0.029016,1,0.0,video
youtube_session2,4,5t:172.17.93.240:58902-172.217.138.74:443/17,500,619012,4.4866,137968.68,1238.02,151.54,32,1258,0.008991,0.178597,0.0,3.994279,2,0.0,video
youtube_session2,5,5t:172.17.93.240:58902-172.217.138.74:443/17,451,557636,4.9998,111532.19,1236.44,156.45,30,1258,0.011111,0.213867,0.0,4.542753,2,0.0,video
youtube_session2,6,5t:172.17.93.240:58902-172.217.138.74:443/17,73,91613,0.0749,1223851.87,1254.97,25.69,1037,1258,0.00104,0.001505,0.0,0.010251,1,0.0,video
youtube_session2,0,5t:172.17.93.240:55931-172.253.144.119:443/17,20,16175,0.3192,50673.86,808.75,546.13,30,1258,0.0168,0.047173,0.0,0.2054,2,0.0,web
youtube_session2,0,5t:142.251.43.78:443-172.17.93.240:63222/17,11,4531,0.1175,38560.12,411.91,473.65,32,1258,0.01175,0.015449,0.0,0.040977,1,0.0,web
youtube_session2,0,cid:fe5f43cbc30b1106,5,1797,0.066,27209.59,359.4,472.51,39,1258,0.016511,0.015028,0.000408,0.041156,1,1.0,data
youtube_session2,0,5t:142.250.66.3:443-172.17.93.240:55280/17,14,8068,4.4957,1794.61,576.29,552.13,29,1258,0.345823,1.168374,0.0,4.39301,2,0.0,web
youtube_session2,0,cid:fd382996b8e169d4,10,4280,4.4918,952.84,428.0,545.8,39,1258,0.49909,1.382631,0.000113,4.409617,2,1.0,web
youtube_session2,0,5t:172.17.93.240:62502-172.253.144.119:443/17,18,11455,0.1692,67696.2,636.39,563.19,30,1258,0.009954,0.028565,0.0,0.117585,2,0.0,web
youtube_session3,0,5t:172.17.93.240:59830-172.217.24.3:443/17,15,8890,0.3043,29218.27,592.67,528.44,32,1258,0.021733,0.044989,0.0,0.17748,2,0.0,web
youtube_session3,0,cid:fb884359d53bc075,13,3481,0.3016,11542.64,267.77,435.55,39,1258,0.025131,0.056502,0.000149,0.209173,2,1.0,web
youtube_session3,0,cid:f0c39924c7ceab67,13,4657,0.1801,25859.06,358.23,502.18,39,1258,0.015008,0.021591,0.000177,0.077175,1,1.0,data
youtube_session3,0,5t:142.250.207.78:443-172.17.93.240:51861/17,17,9180,0.173,53052.95,540.0,556.46,32,1258,0.010815,0.025265,0.0,0.10253,2,0.0,web
youtube_session3,0,5t:142.251.222.142:443-172.17.93.240:61467/17,160,150244,3.5244,42629.13,939.02,515.51,30,1258,0.022166,0.142093,0.0,1.430371,5,0.0,web
youtube_session3,1,5t:142.251.222.142:443-172.17.93.240:61467/17,2223,2661628,4.7648,558602.55,1197.31,258.13,29,1258,0.002144,0.016774,0.0,0.690511,6,0.0,web
youtube_session3,2,5t:142.251.222.142:443-172.17.93.240:61467/17,116,64305,4.7586,13513.53,554.35,582.37,30,1258,0.041379,0.145915,0.0,1.167815,8,0.0,web
youtube_session3,3,5t:142.251.222.142:443-172.17.93.240:61467/17,10,506,2.1993,230.08,50.6,23.22,30,87,0.244364,0.358993,0.0,0.926857,4,0.0,web
youtube_session3,4,5t:142.251.222.142:443-172.17.93.240:61467/17,13,1488,4.5693,325.65,114.46,199.85,30,776,0.380774,1.085131,0.0,3.96284,3,0.0,web
youtube_session3,0,cid:f8e3be12c4fbdbe8,84,14917,3.4944,4268.87,177.58,348.87,38,1258,0.042101,0.186921,0.000113,1.414804,5,1.0,web
youtube_session3,1,cid:f8e3be12c4fbdbe8,514,40336,4.823,8363.34,78.47,174.5,39,1258,0.009401,0.033419,3.6e-05,0.692789,4,1.0,web
youtube_session3,2,cid:f8e3be12c4fbdbe8,70,28912,4.6819,6175.24,413.03,496.37,40,1258,0.067854,0.187705,4.8e-05,1.238575,7,1.0,web
youtube_session3,3,cid:f8e3be12c4fbdbe8,12,5989,2.1998,2722.52,499.08,539.32,41,1258,0.199982,0.342765,4.1e-05,0.927478,4,1.0,web
youtube_session3,4,cid:f8e3be12c4fbdbe8,14,8803,4.538,1939.84,628.79,569.03,40,1258,0.349077,1.03977,6.3e-05,3.933649,3,1.0,web
youtube_session3,0,5t:142.250.77.99:443-172.17.93.240:54528/17,47,53449,0.1513,353315.25,1137.21,340.99,31,1258,0.003289,0.004804,0.0,0.028357,1,0.0,web
youtube_session3,1,5t:142.250.77.99:443-172.17.93.240:54528/17,114,76322,2.1522,35461.66,669.49,510.67,32,1258,0.019046,0.067952,0.0,0.451193,6,0.0,web
youtube_session3,0,5t:172.17.93.240:52067-49.44.226.177:443/17,3174,3960596,4.4496,890097.68,1247.82,106.21,31,1258,0.001402,0.004525,0.0,0.097135,1,0.0,video
youtube_session3,1,5t:172.17.93.240:52067-49.44.226.177:443/17,149,179949,4.9946,36028.72,1207.71,229.97,31,1258,0.033747,0.390709,0.0,4.769913,2,0.0,video
youtube_session3,2,5t:172.17.93.240:52067-49.44.226.177:443/17,3894,4880659,4.114,1186360.93,1253.38,72.23,33,1258,0.001057,0.002728,0.0,0.089586,1,0.0,video
youtube_session3,3,5t:172.17.93.240:52067-49.44.226.177:443/17,764,954711,0.7813,1221940.96,1249.62,97.52,33,1258,0.001024,0.003589,0.0,0.089416,1,0.0,video
youtube_session3,4,5t:172.17.93.240:52067-49.44.226.177:443/17,2546,3190618,2.5221,1265042.4,1253.19,75.93,33,1258,0.000991,0.00252,0.0,0.089861,1,0.0,video
youtube_session3,5,5t:172.17.93.240:52067-49.44.226.177:443/17,1796,2239830,4.999,448052.87,1247.12,113.11,33,1258,0.002785,0.074148,0.0,3.138939,2,0.0,video
youtube_session3,6,5t:172.17.93.240:52067-49.44.226.177:443/17,2442,3054729,2.4876,1227969.99,1250.91,92.52,33,1258,0.001019,0.003641,0.0,0.091396,1,0.0,video
youtube_session3,7,5t:172.17.93.240:52067-49.44.226.177:443/17,2819,3523126,2.9174,1207645.66,1249.78,99.8,33,1258,0.001035,0.003441,0.0,0.099205,1,0.0,video
youtube_session3,8,5t:172.17.93.240:52067-49.44.226.177:443/17,2827,3528162,2.7906,1264301.3,1248.02,108.29,32,1258,0.000987,0.00196,0.0,0.04401,1,0.0,video
youtube_session3,9,5t:172.17.93.240:52067-49.44.226.177:443/17,3292,4109172,3.2292,1272514.09,1248.23,107.72,30,1258,0.000981,0.001808,0.0,0.032629,1,0.0,video
youtube_session3,10,5t:172.17.93.240:52067-49.44.226.177:443/17,2427,3030161,4.9976,606324.44,1248.52,106.71,33,1258,0.00206,0.049903,0.0,2.456197,2,0.0,video
youtube_session3,11,5t:172.17.93.240:52067-49.44.226.177:443/17,1072,1343011,1.0512,1277589.4,1252.81,77.36,33,1258,0.000982,0.001825,0.0,0.030257,1,0.0,video
youtube_session3,12,5t:172.17.93.240:52067-49.44.226.177:443/17,3469,4329035,4.9093,881807.17,1247.92,109.66,33,1258,0.001416,0.022388,0.0,1.311677,2,0.0,video
youtube_session3,13,5t:172.17.93.240:52067-49.44.226.177:443/17,1326,1653282,1.3052,1266699.18,1246.82,115.34,32,1258,0.000985,0.001933,0.0,0.032124,1,0.0,video
youtube_session3,14,5t:172.17.93.240:52067-49.44.226.177:443/17,3420,4266423,3.3387,1277887.58,1247.49,112.34,32,1258,0.000976,0.00227,0.0,0.091575,1,0.0,video
youtube_session3,15,5t:172.17.93.240:52067-49.44.226.177:443/17,4433,5529730,4.3502,1271151.89,1247.4,112.97,32,1258,0.000982,0.002269,0.0,0.091897,1,0.0,video
youtube_session3,0,5t:142.250.4.119:443-172.17.93.240:59840/17,29,23281,4.2601,5464.84,802.79,538.01,32,1258,0.152148,0.520684,0.0,2.727437,6,0.0,web
youtube_session3,1,5t:142.250.4.119:443-172.17.93.240:59840/17,83,90241,4.9992,18051.22,1087.24,394.83,31,1258,0.060965,0.361138,0.0,2.915766,4,0.0,web
youtube_session3,2,5t:142.250.4.119:443-172.17.93.240:59840/17,142,174883,2.1725,80497.86,1231.57,164.26,34,1258,0.015408,0.153079,0.0,1.823968,2,0.0,web
youtube_session3,0,5t:142.251.153.119:443-172.17.93.240:63704/17,36,34260,2.2991,14901.56,951.67,482.2,30,1258,0.065688,0.285563,0.0,1.713722,4,0.0,web
youtube_session3,1,5t:142.251.153.119:443-172.17.93.240:63704/17,7,971,4.0612,239.09,138.71,168.32,30,444,0.676859,1.442073,0.000144,3.901015,2,0.0,web
youtube_session3,0,5t:172.17.93.240:60446-172.217.24.194:443/17,13,7923,0.2391,33134.65,609.46,566.25,29,1258,0.019926,0.031798,0.000163,0.101567,2,0.0,web
youtube_session3,0,5t:172.17.93.240:53338-172.217.24.194:443/17,23,7065,2.3189,3046.67,307.17,433.27,29,1258,0.105406,0.376613,0.0,1.823022,3,0.0,web
youtube_session3,1,5t:172.17.93.240:53338-172.217.24.194:443/17,14,1205,3.0856,390.52,86.07,75.5,32,283,0.237357,0.701804,0.0,2.665809,3,0.0,web
youtube_session3,0,5t:142.251.222.195:443-172.17.93.240:50968/17,12,7895,0.2218,35601.2,657.92,557.32,30,1258,0.02016,0.034961,0.0,0.105755,2,0.0,web
youtube_session3,1,5t:142.251.222.195:443-172.17.93.240:50968/17,8,760,4.1774,181.93,95.0,134.69,30,443,0.596773,1.407419,0.0,4.043571,2,0.0,web
youtube_session3,0,5t:142.250.205.74:443-172.17.93.240:54752/17,19,10917,3.5783,3050.9,574.58,536.79,31,1258,0.198794,0.763336,0.0,3.34453,2,0.0,web
youtube_session3,0,5t:172.17.93.240:53537-49.44.185.81:443/17,1391,1727940,2.2788,758272.66,1242.23,133.98,31,1258,0.001639,0.01303,0.0,0.457747,2,0.0,video
youtube_session3,1,5t:172.17.93.240:53537-49.44.185.81:443/17,204,250612,0.3045,823069.53,1228.49,186.13,33,1258,0.0015,0.003503,0.0,0.018751,1,0.0,video
youtube_session3,0,5t:172.17.93.240:60681-172.253.118.132:443/17,53,54881,3.3016,16622.73,1035.49,435.67,32,1258,0.063492,0.381731,0.0,2.783006,4,0.0,web
youtube_session3,0,5t:142.251.222.130:443-172.17.93.240:64129/17,36,32542,0.568,57295.04,903.94,524.67,29,1258,0.016228,0.069569,0.0,0.418032,2,0.0,web
youtube_session3,0,cid:e9417875dc03ab4e,10,4483,0.1783,25147.07,448.3,541.18,39,1258,0.019808,0.030666,0.000365,0.10236,2,1.0,data
youtube_session3,0,5t:142.250.207.78:443-172.17.93.240:60379/17,12,5829,0.1746,33386.13,485.75,508.57,32,1258,0.015872,0.028719,0.0,0.102064,2,0.0,web
youtube_session3,0,5t:172.17.93.240:60643-172.217.174.227:443/17,47,10940,4.1278,2650.32,232.77,421.42,31,1258,0.089735,0.471142,0.0,3.221575,4,0.0,web
youtube_session3,1,5t:172.17.93.240:60643-172.217.174.227:443/17,11,669,3.5783,186.96,60.82,38.3,30,141,0.357826,0.871862,0.0,2.963116,4,0.0,web
youtube_session3,0,5t:172.17.93.240:63625-172.217.24.194:443/17,19,6395,0.1615,39589.87,336.58,454.88,29,1258,0.008974,0.011898,0.0,0.034602,1,0.0,web
youtube_session3,0,5t:142.250.66.3:443-172.17.93.240:58955/17,10,7398,0.0507,145805.54,739.8,558.42,32,1258,0.005638,0.008593,0.0,0.024629,1,0.0,web
youtube_session3,1,5t:142.250.66.3:443-172.17.93.240:58955/17,15,1098,0.1342,8184.24,73.2,140.09,29,597,0.009583,0.013557,0.0,0.034299,1,0.0,web
youtube_session3,0,cid:f037d3d9e2d1431f,16,4129,0.1298,31799.3,258.06,412.21,38,1254,0.008656,0.012126,0.000273,0.034994,1,1.0,web
youtube_session3,0,5t:142.251.221.174:443-172.17.93.240:63728/17,13,5668,0.1857,30520.83,436.0,511.63,32,1258,0.015476,0.029409,0.0,0.102943,2,0.0,web
youtube_session3,0,cid:e07d24a72bb36166,8,1974,0.1204,16400.49,246.75,401.62,39,1258,0.017195,0.035046,0.000464,0.102398,2,1.0,data
youtube_session3,0,5t:172.17.93.240:60586-192.178.211.84:443/17,11,4661,0.1439,32399.05,423.73,482.0,29,1258,0.014386,0.021368,0.0,0.058564,1,0.0,web
youtube_session3,0,5t:172.17.93.240:53796-64.233.170.119:443/17,354,437771,0.3396,1288933.22,1236.64,146.9,36,1258,0.000962,0.002042,0.0,0.028994,1,0.0,web
youtube_session4,0,5t:142.250.206.78:443-172.17.93.240:59385/17,14,9128,0.1421,64250.96,652.0,552.67,32,1258,0.010928,0.023784,0.0,0.087635,1,0.0,web
youtube_session4,0,cid:e20f25bf6ad69b74,11,2146,0.1078,19905.74,195.09,352.59,39,1258,0.010781,0.025337,0.000256,0.086369,1,1.0,data
youtube_session4,0,5t:142.251.221.206:443-172.17.93.240:57513/17,3381,4187631,4.9993,837636.12,1238.58,145.47,30,1258,0.001479,0.019684,0.0,1.120746,3,0.0,web
youtube_session4,1,5t:142.251.221.206:443-172.17.93.240:57513/17,1169,1392636,4.695,296623.18,1191.31,269.31,32,1258,0.00402,0.040978,0.0,1.060609,9,0.0,web
